ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-01-07,1489.9125673098827,1322.7514970166546,1637.0250077063754,1489.9125673098827,1489.9125673098827,-6.532353157212085,-6.532353157212085,-6.532353157212085,0.8818539285952628,0.8818539285952628,0.8818539285952628,-7.414207085807347,-7.414207085807347,-7.414207085807347,0.0,0.0,0.0,1483.3802141526705
2018-01-08,1490.0206204481271,1431.701035085935,1797.7468749399522,1490.0206204481271,1490.0206204481271,147.66451807595627,147.66451807595627,147.66451807595627,155.53500557557234,155.53500557557234,155.53500557557234,-7.870487499616084,-7.870487499616084,-7.870487499616084,0.0,0.0,0.0,1637.6851385240834
2018-01-09,1490.1286735863719,1484.042284017571,1851.7480756022874,1490.1286735863719,1490.1286735863719,186.86030603030113,186.86030603030113,186.86030603030113,195.18101260974646,195.18101260974646,195.18101260974646,-8.320706579445343,-8.320706579445343,-8.320706579445343,0.0,0.0,0.0,1676.988979616673
2018-01-10,1490.2367267246161,1340.9754809785525,1744.1724442280633,1490.2367267246161,1490.2367267246161,77.58577292555363,77.58577292555363,77.58577292555363,86.3406312878195,86.3406312878195,86.3406312878195,-8.75485836226587,-8.75485836226587,-8.75485836226587,0.0,0.0,0.0,1567.8224996501697
2018-01-11,1490.3447798628604,1246.7673052577381,1571.6186556704579,1490.3447798628604,1490.3447798628604,-98.76429296405871,-98.76429296405871,-98.76429296405871,-89.60160136116913,-89.60160136116913,-89.60160136116913,-9.162691602889579,-9.162691602889579,-9.162691602889579,0.0,0.0,0.0,1391.5804868988016
2018-01-12,1490.452833001105,1124.271163956024,1442.1204471149633,1490.452833001105,1490.452833001105,-202.68100014104,-202.68100014104,-202.68100014104,-193.1469907189027,-193.1469907189027,-193.1469907189027,-9.534009422137299,-9.534009422137299,-9.534009422137299,0.0,0.0,0.0,1287.7718328600652
2018-01-13,1490.5608861393496,1113.4722955220816,1487.476561885377,1490.5608861393496,1490.5608861393496,-165.04887573084412,-165.04887573084412,-165.04887573084412,-155.18991132219634,-155.18991132219634,-155.18991132219634,-9.858964408647779,-9.858964408647779,-9.858964408647779,0.0,0.0,0.0,1325.5120104085054
2018-01-14,1490.6689392775943,1289.3193696082776,1629.1133694336318,1490.6689392775943,1490.6689392775943,-9.24648638251329,-9.24648638251329,-9.24648638251329,0.8818539287245041,0.8818539287245041,0.8818539287245041,-10.128340311237793,-10.128340311237793,-10.128340311237793,0.0,0.0,0.0,1481.422452895081
2018-01-15,1490.7769924158385,1479.9085528418475,1822.7603247417378,1490.7769924158385,1490.7769924158385,145.2011935863482,145.2011935863482,145.2011935863482,155.5350055756496,155.5350055756496,155.5350055756496,-10.333811989301386,-10.333811989301386,-10.333811989301386,0.0,0.0,0.0,1635.9781860021867
2018-01-16,1490.8850455540828,1508.499829764072,1843.4703485621296,1490.8850455540828,1490.8850455540828,184.7128365429045,184.7128365429045,184.7128365429045,195.18101260978858,195.18101260978858,195.18101260978858,-10.468176066884055,-10.468176066884055,-10.468176066884055,0.0,0.0,0.0,1675.5978820969874
2018-01-17,1490.9930986923275,1394.3083622967704,1739.286601902519,1490.9930986923275,1490.9930986923275,75.8150855518309,75.8150855518309,75.8150855518309,86.34063128770039,86.34063128770039,86.34063128770039,-10.525545735869484,-10.525545735869484,-10.525545735869484,0.0,0.0,0.0,1566.8081842441584
2018-01-18,1491.101151830572,1234.5938430717738,1579.76565569199,1491.101151830572,1491.101151830572,-100.10310570356377,-100.10310570356377,-100.10310570356377,-89.6016013609588,-89.6016013609588,-89.6016013609588,-10.501504342604969,-10.501504342604969,-10.501504342604969,0.0,0.0,0.0,1390.9980461270081
2018-01-19,1491.2092049688165,1122.9376401241268,1454.4211865181453,1491.2092049688165,1491.2092049688165,-203.54020445129757,-203.54020445129757,-203.54020445129757,-193.14699071885445,-193.14699071885445,-193.14699071885445,-10.393213732443131,-10.393213732443131,-10.393213732443131,0.0,0.0,0.0,1287.669000517519
2018-01-20,1491.317258107061,1160.773373796895,1514.3349558699629,1491.317258107061,1491.317258107061,-165.3893860977641,-165.3893860977641,-165.3893860977641,-155.18991132211104,-155.18991132211104,-155.18991132211104,-10.199474775653021,-10.199474775653021,-10.199474775653021,0.0,0.0,0.0,1325.9278720092968
2018-01-21,1491.4253112453055,1333.0799840590746,1652.6982995081805,1491.4253112453055,1491.4253112453055,-9.03888508186176,-9.03888508186176,-9.03888508186176,0.8818539288537162,0.8818539288537162,0.8818539288537162,-9.920739010715476,-9.920739010715476,-9.920739010715476,0.0,0.0,0.0,1482.3864261634437
2018-01-22,1491.53336438355,1460.079035092019,1857.7009520602974,1491.53336438355,1491.53336438355,145.97593370549043,145.97593370549043,145.97593370549043,155.53500557573426,155.53500557573426,155.53500557573426,-9.559071870243816,-9.559071870243816,-9.559071870243816,0.0,0.0,0.0,1637.5092980890404
2018-01-23,1491.6414175217944,1476.557647348562,1834.2645830136257,1491.6414175217944,1491.6414175217944,186.06294315639394,186.06294315639394,186.06294315639394,195.1810126098461,195.1810126098461,195.1810126098461,-9.118069453452147,-9.118069453452147,-9.118069453452147,0.0,0.0,0.0,1677.7043606781883
2018-01-24,1491.749470660039,1402.281654917304,1744.5505887067295,1491.749470660039,1491.749470660039,77.73789905650428,77.73789905650428,77.73789905650428,86.34063128790687,86.34063128790687,86.34063128790687,-8.602732231402614,-8.602732231402614,-8.602732231402614,0.0,0.0,0.0,1569.4873697165433
2018-01-25,1491.8575237982832,1208.2839615659113,1579.5850575216446,1491.8575237982832,1491.8575237982832,-97.6209017349796,-97.6209017349796,-97.6209017349796,-89.6016013610779,-89.6016013610779,-89.6016013610779,-8.019300373901698,-8.019300373901698,-8.019300373901698,0.0,0.0,0.0,1394.2366220633037
2018-01-26,1491.965576936528,1129.9203056535264,1456.1943982153532,1491.965576936528,1491.965576936528,-200.52204724934495,-200.52204724934495,-200.52204724934495,-193.1469907188074,-193.1469907188074,-193.1469907188074,-7.375056530537573,-7.375056530537573,-7.375056530537573,0.0,0.0,0.0,1291.443529687183
2018-01-27,1492.0736300747724,1161.4789174207983,1512.955353071583,1492.0736300747724,1492.0736300747724,-161.86801417073357,-161.86801417073357,-161.86801417073357,-155.1899113220315,-155.1899113220315,-155.1899113220315,-6.678102848702066,-6.678102848702066,-6.678102848702066,0.0,0.0,0.0,1330.2056159040387
2018-01-28,1492.181683213017,1305.2724542936585,1661.1071232702811,1492.181683213017,1492.181683213017,-5.0552658115092415,-5.0552658115092415,-5.0552658115092415,0.8818539289829572,0.8818539289829572,0.8818539289829572,-5.937119740492198,-5.937119740492198,-5.937119740492198,0.0,0.0,0.0,1487.1264174015078
2018-01-29,1492.2897363512614,1467.501164690318,1810.9626253598772,1492.2897363512614,1492.2897363512614,150.37389117878092,150.37389117878092,150.37389117878092,155.53500557558297,155.53500557558297,155.53500557558297,-5.1611143968020645,-5.1611143968020645,-5.1611143968020645,0.0,0.0,0.0,1642.6636275300423
2018-01-30,1492.3977894895056,1515.162741118621,1804.5679264661178,1492.3977894895056,1492.3977894895056,190.8218453323606,190.8218453323606,190.8218453323606,195.18101260981496,195.18101260981496,195.18101260981496,-4.359167277454365,-4.359167277454365,-4.359167277454365,0.0,0.0,0.0,1683.2196348218663
2018-01-31,1492.5058426277503,1419.6288338390243,1759.1543070734397,1492.5058426277503,1492.5058426277503,82.80044651302532,82.80044651302532,82.80044651302532,86.34063128779421,86.34063128779421,86.34063128779421,-3.5401847747689,-3.5401847747689,-3.5401847747689,0.0,0.0,0.0,1575.3062891407756
2018-02-01,1492.6138957659948,1213.5403045801575,1566.5133169614999,1492.6138957659948,1492.6138957659948,-92.31426731883194,-92.31426731883194,-92.31426731883194,-89.60160136119698,-89.60160136119698,-89.60160136119698,-2.712665957634941,-2.712665957634941,-2.712665957634941,0.0,0.0,0.0,1400.2996284471628
2018-02-02,1492.7219489042393,1118.778489066743,1470.4788714926733,1492.7219489042393,1492.7219489042393,-195.03148148257495,-195.03148148257495,-195.03148148257495,-193.14699071883376,-193.14699071883376,-193.14699071883376,-1.884490763741208,-1.884490763741208,-1.884490763741208,0.0,0.0,0.0,1297.6904674216644
2018-02-03,1492.8300020424838,1202.7260555573994,1527.2157360897418,1492.8300020424838,1492.8300020424838,-156.25264756005515,-156.25264756005515,-156.25264756005515,-155.18991132217712,-155.18991132217712,-155.18991132217712,-1.062736237878054,-1.062736237878054,-1.062736237878054,0.0,0.0,0.0,1336.5773544824287
2018-02-04,1492.9380551807283,1297.5079704316925,1673.094716566616,1492.9380551807283,1492.9380551807283,0.6283274898477237,0.6283274898477237,0.6283274898477237,0.88185392875845,0.88185392875845,0.88185392875845,-0.25352643891072635,-0.25352643891072635,-0.25352643891072635,0.0,0.0,0.0,1493.566382670576
2018-02-05,1493.0461083189728,1481.304898611954,1795.5024032320903,1493.0461083189728,1493.0461083189728,156.07308508688283,156.07308508688283,156.07308508688283,155.53500557566767,155.53500557566767,155.53500557566767,0.5380795112151552,0.5380795112151552,0.5380795112151552,0.0,0.0,0.0,1649.1191934058556
2018-02-06,1493.1541614572172,1501.025307210047,1885.8299856698643,1493.1541614572172,1493.1541614572172,196.48917065921128,196.48917065921128,196.48917065921128,195.18101260979148,195.18101260979148,195.18101260979148,1.308158049419789,1.308158049419789,1.308158049419789,0.0,0.0,0.0,1689.6433321164286
2018-02-07,1493.2622145954617,1419.2124520844811,1726.471775026877,1493.2622145954617,1493.2622145954617,88.39457994773143,88.39457994773143,88.39457994773143,86.34063128766861,86.34063128766861,86.34063128766861,2.0539486600628125,2.0539486600628125,2.0539486600628125,0.0,0.0,0.0,1581.6567945431932
2018-02-08,1493.3702677337062,1233.0766697819106,1586.4884686559537,1493.3702677337062,1493.3702677337062,-86.82776350036784,-86.82776350036784,-86.82776350036784,-89.60160136131609,-89.60160136131609,-89.60160136131609,2.773837860948235,2.773837860948235,2.773837860948235,0.0,0.0,0.0,1406.5425042333384
2018-02-09,1493.4783208719507,1137.8776147313017,1470.4050202569558,1493.4783208719507,1493.4783208719507,-189.67968995897292,-189.67968995897292,-189.67968995897292,-193.1469907187867,-193.1469907187867,-193.1469907187867,3.467300759813801,3.467300759813801,3.467300759813801,0.0,0.0,0.0,1303.7986309129778
2018-02-10,1493.5863740101952,1168.9145487032672,1527.6332539805253,1493.5863740101952,1493.5863740101952,-151.05510866377352,-151.05510866377352,-151.05510866377352,-155.18991132209467,-155.18991132209467,-155.18991132209467,4.13480265832116,4.13480265832116,4.13480265832116,0.0,0.0,0.0,1342.5312653464216
2018-02-11,1493.69442714844,1319.3558197812429,1651.8982872278723,1493.69442714844,1493.69442714844,5.659518430783426,5.659518430783426,5.659518430783426,0.8818539288819903,0.8818539288819903,0.8818539288819903,4.777664501901436,4.777664501901436,4.777664501901436,0.0,0.0,0.0,1499.3539455792234
2018-02-12,1493.8024802866842,1502.9241413391526,1803.8234674508674,1493.8024802866842,1493.8024802866842,160.93290274669357,160.93290274669357,160.93290274669357,155.5350055755313,155.5350055755313,155.5350055755313,5.397897171162272,5.397897171162272,5.397897171162272,0.0,0.0,0.0,1654.7353830333777
2018-02-13,1493.9105334249284,1523.0327004740827,1855.5074169703807,1493.9105334249284,1493.9105334249284,201.1790232556652,201.1790232556652,201.1790232556652,195.1810126097526,195.1810126097526,195.1810126097526,5.998010645912575,5.998010645912575,5.998010645912575,0.0,0.0,0.0,1695.0895566805937
2018-02-14,1494.0185865631731,1422.113036211928,1713.4948499812585,1494.0185865631731,1494.0185865631731,92.92143620177622,92.92143620177622,92.92143620177622,86.34063128787514,86.34063128787514,86.34063128787514,6.580804913901093,6.580804913901093,6.580804913901093,0.0,0.0,0.0,1586.9400227649494
2018-02-15,1494.1266397014176,1224.2377205049947,1592.0062230462488,1494.1266397014176,1494.1266397014176,-82.45245124483084,-82.45245124483084,-82.45245124483084,-89.60160136110576,-89.60160136110576,-89.60160136110576,7.149150116274927,7.149150116274927,7.149150116274927,0.0,0.0,0.0,1411.6741884565868
2018-02-16,1494.2346928396623,1136.026072561938,1449.7503184344537,1494.2346928396623,1494.2346928396623,-185.4412269179134,-185.4412269179134,-185.4412269179134,-193.14699071881364,-193.14699071881364,-193.14699071881364,7.705763800900213,7.705763800900213,7.705763800900213,0.0,0.0,0.0,1308.793465921749
2018-02-17,1494.3427459779066,1190.9647103866525,1480.7918346358756,1494.3427459779066,1494.3427459779066,-146.93691804115423,-146.93691804115423,-146.93691804115423,-155.18991132201506,-155.18991132201506,-155.18991132201506,8.252993280860847,8.252993280860847,8.252993280860847,0.0,0.0,0.0,1347.4058279367523
2018-02-18,1494.4507991161513,1344.8334751053492,1677.0164773479569,1494.4507991161513,1494.4507991161513,9.674464893142334,9.674464893142334,9.674464893142334,0.881853929016918,0.881853929016918,0.881853929016918,8.792610964125416,8.792610964125416,8.792610964125416,0.0,0.0,0.0,1504.1252640092937
2018-02-19,1494.5588522543956,1517.0286634121153,1783.8396045350394,1494.5588522543956,1494.5588522543956,164.8606357107662,164.8606357107662,164.8606357107662,155.5350055753875,155.5350055753875,155.5350055753875,9.325630135378688,9.325630135378688,9.325630135378688,0.0,0.0,0.0,1659.4194879651618
2018-02-20,1494.66690539264,1561.0427492261888,1869.7014870276205,1494.66690539264,1494.66690539264,205.03316065333357,205.03316065333357,205.03316065333357,195.18101260981013,195.18101260981013,195.18101260981013,9.852148043523444,9.852148043523444,9.852148043523444,0.0,0.0,0.0,1699.7000660459737
2018-02-21,1494.7749585308845,1355.3487826701357,1767.6562086455594,1494.7749585308845,1494.7749585308845,96.7118535855019,96.7118535855019,96.7118535855019,86.340631287756,86.340631287756,86.340631287756,10.371222297745904,10.371222297745904,10.371222297745904,0.0,0.0,0.0,1591.4868121163863
2018-02-22,1494.883011669129,1228.9937294279011,1580.9071551858588,1494.883011669129,1494.883011669129,-78.72081583422754,-78.72081583422754,-78.72081583422754,-89.60160136122879,-89.60160136122879,-89.60160136122879,10.880785527001262,10.880785527001262,10.880785527001262,0.0,0.0,0.0,1416.1621958349015
2018-02-23,1494.9910648073735,1118.2192576896082,1534.8089134183756,1494.9910648073735,1494.9910648073735,-181.7693886741934,-181.7693886741934,-181.7693886741934,-193.1469907188406,-193.1469907188406,-193.1469907188406,11.377602044647208,11.377602044647208,11.377602044647208,0.0,0.0,0.0,1313.2216761331802
2018-02-24,1495.099117945618,1212.0612535852163,1521.035324080218,1495.099117945618,1495.099117945618,-143.33264240289117,-143.33264240289117,-143.33264240289117,-155.18991132192983,-155.18991132192983,-155.18991132192983,11.857268919038654,11.857268919038654,11.857268919038654,0.0,0.0,0.0,1351.7664755427268
2018-02-25,1495.2071710838625,1363.0754896259664,1675.0393379568093,1495.2071710838625,1495.2071710838625,13.196116352384333,13.196116352384333,13.196116352384333,0.8818539287924253,0.8818539287924253,0.8818539287924253,12.314262423591908,12.314262423591908,12.314262423591908,0.0,0.0,0.0,1508.4032874362467
2018-02-26,1495.315224222107,1499.460344692443,1837.1730645987552,1495.315224222107,1495.315224222107,168.27703494586058,168.27703494586058,168.27703494586058,155.5350055754647,155.5350055754647,155.5350055754647,12.742029370395876,12.742029370395876,12.742029370395876,0.0,0.0,0.0,1663.5922591679675
2018-02-27,1495.4232773603514,1554.797101277669,1877.1687027945609,1495.4232773603514,1495.4232773603514,208.3141339752933,208.3141339752933,208.3141339752933,195.18101260977895,195.18101260977895,195.18101260977895,13.133121365514345,13.133121365514345,13.133121365514345,0.0,0.0,0.0,1703.7374113356448
2018-02-28,1495.531330498596,1436.7314521121507,1724.4893945763952,1495.531330498596,1495.531330498596,99.81999989499388,99.81999989499388,99.81999989499388,86.3406312876304,86.3406312876304,86.3406312876304,13.4793686073635,13.4793686073635,13.4793686073635,0.0,0.0,0.0,1595.3513303935897
2018-03-01,1495.6393836368404,1238.5901861275622,1590.0380350418307,1495.6393836368404,1495.6393836368404,-75.82951283453978,-75.82951283453978,-75.82951283453978,-89.60160136101847,-89.60160136101847,-89.60160136101847,13.772088526478674,13.772088526478674,13.772088526478674,0.0,0.0,0.0,1419.8098708023006
2018-03-02,1495.7474367750851,1152.6444521985336,1469.6851202398716,1495.7474367750851,1495.7474367750851,-179.14466734177998,-179.14466734177998,-179.14466734177998,-193.14699071879295,-193.14699071879295,-193.14699071879295,14.002323377012955,14.002323377012955,14.002323377012955,0.0,0.0,0.0,1316.6027694333052
2018-03-03,1495.8554899133294,1188.9461630995072,1527.2136131755756,1495.8554899133294,1495.8554899133294,-141.0288114466965,-141.0288114466965,-141.0288114466965,-155.18991132207543,-155.18991132207543,-155.18991132207543,14.161099875378927,14.161099875378927,14.161099875378927,0.0,0.0,0.0,1354.826678466633
2018-03-04,1495.9635430515739,1348.8935699960853,1696.7161526150298,1495.9635430515739,1495.9635430515739,15.121557100785596,15.121557100785596,15.121557100785596,0.8818539289216373,0.8818539289216373,0.8818539289216373,14.23970317186396,14.23970317186396,14.23970317186396,0.0,0.0,0.0,1511.0851001523595
2018-03-05,1496.0715961898184,1515.036832513805,1861.5196249606536,1496.0715961898184,1496.0715961898184,169.76496243886078,169.76496243886078,169.76496243886078,155.53500557554938,155.53500557554938,155.53500557554938,14.229956863311426,14.229956863311426,14.229956863311426,0.0,0.0,0.0,1665.836558628679
2018-03-06,1496.1796493280629,1566.5026657844046,1839.7747598679648,1496.1796493280629,1496.1796493280629,209.305513038095,209.305513038095,209.305513038095,195.18101260974782,195.18101260974782,195.18101260974782,14.12450042834717,14.12450042834717,14.12450042834717,0.0,0.0,0.0,1705.485162366158
2018-03-07,1496.2877024663073,1378.6534222015275,1777.0323599229216,1496.2877024663073,1496.2877024663073,100.25768669060115,100.25768669060115,100.25768669060115,86.34063128751775,86.34063128751775,86.34063128751775,13.917055403083387,13.917055403083387,13.917055403083387,0.0,0.0,0.0,1596.5453891569084
2018-03-08,1496.3957556045518,1280.1144060985948,1603.6705919321573,1496.3957556045518,1496.3957556045518,-75.99892954244386,-75.99892954244386,-75.99892954244386,-89.60160136081599,-89.60160136081599,-89.60160136081599,13.602671818372128,13.602671818372128,13.602671818372128,0.0,0.0,0.0,1420.396826062108
2018-03-09,1496.5038087427963,1144.3287985668794,1502.3654010230748,1496.5038087427963,1496.5038087427963,-179.96904383348848,-179.96904383348848,-179.96904383348848,-193.14699071882055,-193.14699071882055,-193.14699071882055,13.177946885332084,13.177946885332084,13.177946885332084,0.0,0.0,0.0,1316.5347649093078
2018-03-10,1496.6118618810408,1178.7038587184834,1511.6914612783878,1496.6118618810408,1496.6118618810408,-142.54870269026432,-142.54870269026432,-142.54870269026432,-155.18991132199298,-155.18991132199298,-155.18991132199298,12.641208631728636,12.641208631728636,12.641208631728636,0.0,0.0,0.0,1354.0631591907766
2018-03-11,1496.7199150192853,1331.5401846951634,1716.103991267227,1496.7199150192853,1496.7199150192853,12.874512066363698,12.874512066363698,12.874512066363698,0.8818539286914289,0.8818539286914289,0.8818539286914289,11.992658137672269,11.992658137672269,11.992658137672269,0.0,0.0,0.0,1509.594427085649
2018-03-12,1496.8279681575298,1523.0837776240453,1847.0706897934,1496.8279681575298,1496.8279681575298,166.76947074376977,166.76947074376977,166.76947074376977,155.5350055756266,155.5350055756266,155.5350055756266,11.23446516814317,11.23446516814317,11.23446516814317,0.0,0.0,0.0,1663.5974389012995
2018-03-13,1496.9360212957743,1524.7854943736647,1884.068177084866,1496.9360212957743,1496.9360212957743,205.55182592826336,205.55182592826336,205.55182592826336,195.18101260979762,195.18101260979762,195.18101260979762,10.370813318465766,10.370813318465766,10.370813318465766,0.0,0.0,0.0,1702.4878472240375
2018-03-14,1497.0440744340187,1426.4904765668043,1776.994607091944,1497.0440744340187,1497.0440744340187,95.74852352614445,95.74852352614445,95.74852352614445,86.34063128772425,86.34063128772425,86.34063128772425,9.407892238420196,9.407892238420196,9.407892238420196,0.0,0.0,0.0,1592.7925979601632
2018-03-15,1497.1521275722632,1250.3058247251809,1604.9072460311368,1497.1521275722632,1497.1521275722632,-81.24776532266725,-81.24776532266725,-81.24776532266725,-89.60160136093116,-89.60160136093116,-89.60160136093116,8.35383603826391,8.35383603826391,8.35383603826391,0.0,0.0,0.0,1415.904362249596
2018-03-16,1497.260180710508,1160.027204150664,1479.047305806704,1497.260180710508,1497.260180710508,-185.92838215906878,-185.92838215906878,-185.92838215906878,-193.1469907188475,-193.1469907188475,-193.1469907188475,7.2186085597787,7.2186085597787,7.2186085597787,0.0,0.0,0.0,1311.331798551439
2018-03-17,1497.3682338487522,1171.1139983507394,1545.1862808284343,1497.3682338487522,1497.3682338487522,-149.1760735515934,-149.1760735515934,-149.1760735515934,-155.18991132191059,-155.18991132191059,-155.18991132191059,6.013837770317202,6.013837770317202,6.013837770317202,0.0,0.0,0.0,1348.1921602971588
2018-03-18,1497.4762869869967,1326.4158533020893,1651.1748565182068,1497.4762869869967,1497.4762869869967,5.634456988578594,5.634456988578594,5.634456988578594,0.8818539284555048,0.8818539284555048,0.8818539284555048,4.752603060123089,4.752603060123089,4.752603060123089,0.0,0.0,0.0,1503.1107439755754
2018-03-19,1497.5843401252412,1479.553182184955,1843.897996884875,1497.5843401252412,1497.5843401252412,158.98418622267624,158.98418622267624,158.98418622267624,155.5350055754902,155.5350055754902,155.5350055754902,3.4491806471860578,3.4491806471860578,3.4491806471860578,0.0,0.0,0.0,1656.5685263479174
2018-03-20,1497.6923932634857,1553.8396891996015,1905.7948979903047,1497.6923932634857,1497.6923932634857,197.29976618567778,197.29976618567778,197.29976618567778,195.18101260977417,195.18101260977417,195.18101260977417,2.11875357590361,2.11875357590361,2.11875357590361,0.0,0.0,0.0,1694.9921594491634
2018-03-21,1497.8004464017301,1404.5400871823542,1723.9222280807273,1497.8004464017301,1497.8004464017301,87.1177251843753,87.1177251843753,87.1177251843753,86.34063128760515,86.34063128760515,86.34063128760515,0.7770938967701516,0.7770938967701516,0.7770938967701516,0.0,0.0,0.0,1584.9181715861055
2018-03-22,1497.9084995399746,1220.4773451449885,1596.7317869513765,1497.9084995399746,1497.9084995399746,-90.16137586104932,-90.16137586104932,-90.16137586104932,-89.60160136104633,-89.60160136104633,-89.60160136104633,-0.5597745000029837,-0.5597745000029837,-0.5597745000029837,0.0,0.0,0.0,1407.7471236789254
2018-03-23,1498.016552678219,1167.3334172528168,1491.1872384311205,1498.016552678219,1498.016552678219,-195.02291400025524,-195.02291400025524,-195.02291400025524,-193.14699071887506,-193.14699071887506,-193.14699071887506,-1.8759232813802122,-1.8759232813802122,-1.8759232813802122,0.0,0.0,0.0,1302.9936386779639
2018-03-24,1498.1246058164636,1202.1415426936535,1529.8207692409103,1498.1246058164636,1498.1246058164636,-158.34577912628367,-158.34577912628367,-158.34577912628367,-155.18991132205335,-155.18991132205335,-155.18991132205335,-3.155867804230311,-3.155867804230311,-3.155867804230311,0.0,0.0,0.0,1339.7788266901798
2018-03-25,1498.232658954708,1330.975089600393,1646.609144965545,1498.232658954708,1498.232658954708,-3.5030524584082356,-3.5030524584082356,-3.5030524584082356,0.8818539285904472,0.8818539285904472,0.8818539285904472,-4.384906386998683,-4.384906386998683,-4.384906386998683,0.0,0.0,0.0,1494.7296064962998
2018-03-26,1498.3407120929526,1439.711917892602,1803.4128745179764,1498.3407120929526,1498.3407120929526,149.98556427344423,149.98556427344423,149.98556427344423,155.53500557556745,155.53500557556745,155.53500557556745,-5.549441302123189,-5.549441302123189,-5.549441302123189,0.0,0.0,0.0,1648.3262763663968
2018-03-27,1498.448765231197,1528.8258662017029,1891.0182662967154,1498.448765231197,1498.448765231197,188.54374008227697,188.54374008227697,188.54374008227697,195.181012609743,195.181012609743,195.181012609743,-6.637272527466027,-6.637272527466027,-6.637272527466027,0.0,0.0,0.0,1686.992505313474
2018-03-28,1498.5568183694415,1413.8662195448378,1734.8742071742154,1498.5568183694415,1498.5568183694415,78.7027752707227,78.7027752707227,78.7027752707227,86.34063128781806,86.34063128781806,86.34063128781806,-7.637856017095362,-7.637856017095362,-7.637856017095362,0.0,0.0,0.0,1577.2595936401642
2018-03-29,1498.664871507686,1226.4037738001891,1583.4405763462066,1498.664871507686,1498.664871507686,-98.14412058024378,-98.14412058024378,-98.14412058024378,-89.60160136084386,-89.60160136084386,-89.60160136084386,-8.542519219399907,-8.542519219399907,-8.542519219399907,0.0,0.0,0.0,1400.5207509274424
2018-03-30,1498.7729246459307,1137.0938668327733,1484.364414801358,1498.7729246459307,1498.7729246459307,-202.49161847531823,-202.49161847531823,-202.49161847531823,-193.1469907188268,-193.1469907188268,-193.1469907188268,-9.344627756491436,-9.344627756491436,-9.344627756491436,0.0,0.0,0.0,1296.2813061706124
2018-03-31,1498.880977784175,1162.1701338753232,1496.3990999989599,1498.880977784175,1498.880977784175,-165.22960987124566,-165.22960987124566,-165.22960987124566,-155.18991132197377,-155.18991132197377,-155.18991132197377,-10.039698549271893,-10.039698549271893,-10.039698549271893,0.0,0.0,0.0,1333.6513679129293
2018-04-01,1498.9890309224195,1303.2677660288232,1656.7342471924549,1498.9890309224195,1498.9890309224195,-9.743602258805074,-9.743602258805074,-9.743602258805074,0.8818539287196885,0.8818539287196885,0.8818539287196885,-10.625456187524764,-10.625456187524764,-10.625456187524764,0.0,0.0,0.0,1489.2454286636143
2018-04-02,1499.097084060664,1453.63359626352,1855.44896531712,1499.097084060664,1499.097084060664,144.4331746153969,144.4331746153969,144.4331746153969,155.53500557564467,155.53500557564467,155.53500557564467,-11.101830960247806,-11.101830960247806,-11.101830960247806,0.0,0.0,0.0,1643.5302586760608
2018-04-03,1499.2051371989085,1542.0583503392352,1865.7159121011844,1499.2051371989085,1499.2051371989085,183.71011397905392,183.71011397905392,183.71011397905392,195.18101260971955,195.18101260971955,195.18101260971955,-11.470898630665628,-11.470898630665628,-11.470898630665628,0.0,0.0,0.0,1682.9152511779623
2018-04-04,1499.3131903371532,1387.8185586000777,1749.297164090985,1499.3131903371532,1499.3131903371532,74.60386757395193,74.60386757395193,74.60386757395193,86.34063128803106,86.34063128803106,86.34063128803106,-11.736763714079146,-11.736763714079146,-11.736763714079146,0.0,0.0,0.0,1573.917057911105
2018-04-05,1499.4212434753974,1221.9361545701447,1523.0339073950638,1499.4212434753974,1499.4212434753974,-101.50699100650314,-101.50699100650314,-101.50699100650314,-89.60160136095902,-89.60160136095902,-89.60160136095902,-11.905389645544117,-11.905389645544117,-11.905389645544117,0.0,0.0,0.0,1397.9142524688943
2018-04-06,1499.529296613642,1117.643169907826,1472.3716436257844,1499.529296613642,1499.529296613642,-205.1313714789834,-205.1313714789834,-205.1313714789834,-193.14699071885434,-193.14699071885434,-193.14699071885434,-11.98438076012905,-11.98438076012905,-11.98438076012905,0.0,0.0,0.0,1294.3979251346586
2018-04-07,1499.6373497518864,1154.0410916623516,1482.8708259164398,1499.6373497518864,1499.6373497518864,-167.17263372749713,-167.17263372749713,-167.17263372749713,-155.18991132189132,-155.18991132189132,-155.18991132189132,-11.982722405605793,-11.982722405605793,-11.982722405605793,0.0,0.0,0.0,1332.4647160243892
2018-04-08,1499.745402890131,1299.7917545391585,1660.669376251049,1499.745402890131,1499.745402890131,-11.0286327952977,-11.0286327952977,-11.0286327952977,0.8818539288546162,0.8818539288546162,0.8818539288546162,-11.910486724152316,-11.910486724152316,-11.910486724152316,0.0,0.0,0.0,1488.7167700948332
2018-04-09,1499.8534560283754,1442.169669079659,1780.9046041556899,1499.8534560283754,1499.8534560283754,143.75649293599008,143.75649293599008,143.75649293599008,155.53500557550828,155.53500557550828,155.53500557550828,-11.7785126395182,-11.7785126395182,-11.7785126395182,0.0,0.0,0.0,1643.6099489643655
